time (UTC),latitude (degrees_north),longitude (degrees_east),temperature (degree_C),pressure (dbar)
2013-10-16 20:19:31,43.35315446639676,-65.23048939652298,5.6890997886657715,79.3499984741211
2013-10-16 20:19:51,43.35311056356275,-65.23049135413194,5.75,75.37000274658203
2013-10-16 20:20:12,43.353064465587046,-65.23049340962133,5.785399913787842,71.56999969482422
2013-10-16 20:20:31,43.353022757894735,-65.23049526934984,6.244900226593018,68.13999938964844
2013-10-16 20:20:51,43.35297885506073,-65.2304972269588,5.986499786376953,64.86000061035156
2013-10-16 20:21:11,43.35293495222672,-65.23049918456775,5.59630012512207,61.88999938964844
2013-10-16 20:21:31,43.35289104939271,-65.2305011421767,4.987599849700928,59.40999984741211
2013-10-16 20:21:51,43.3528471465587,-65.23050309978566,5.0746002197265625,57.16999816894531
2013-10-16 20:22:11,43.35280324372469,-65.23050505739462,5.157899856567383,54.720001220703125
2013-10-16 20:22:31,43.352759340890685,-65.23050701500357,5.723599910736084,52.040000915527344
2013-10-16 20:22:52,43.35271324291498,-65.23050907049297,5.847300052642822,49.22999954223633
2013-10-16 20:23:11,43.35267153522267,-65.23051093022148,6.53849983215332,46.459999084472656
2013-10-16 20:23:31,43.35262763238867,-65.23051288783043,7.342000007629395,43.92000198364258
2013-10-16 20:23:51,43.35258372955466,-65.23051484543939,7.842100143432617,41.39999771118164
2013-10-16 20:24:11,43.35253982672065,-65.23051680304835,9.727299690246582,39.08000183105469
2013-10-16 20:24:31,43.35249592388664,-65.2305187606573,12.81760025024414,37.099998474121094
2013-10-16 20:24:51,43.352452021052635,-65.23052071826625,13.947400093078612,35.099998474121094
2013-10-16 20:25:12,43.35240592307692,-65.23052277375565,14.371899604797363,32.790000915527344
2013-10-16 20:25:31,43.35236421538462,-65.23052463348417,14.67360019683838,30.270000457763672
2013-10-16 20:25:51,43.35232031255061,-65.23052659109312,15.205499649047852,27.770000457763672
2013-10-16 20:26:11,43.3522764097166,-65.23052854870207,15.232099533081056,25.63999938964844
2013-10-16 20:26:32,43.35223031174089,-65.23053060419147,15.251299858093262,23.80000114440918
2013-10-16 20:26:51,43.352188604048585,-65.23053246391999,15.269399642944336,22.030000686645508
2013-10-16 20:27:11,43.35214470121458,-65.23053442152893,15.278200149536133,20.190000534057617
2013-10-16 20:27:31,43.35210079838057,-65.23053637913789,15.279399871826172,18.260000228881836
2013-10-16 20:27:51,43.35205689554656,-65.23053833674685,15.272100448608398,16.28999900817871
2013-10-16 20:28:12,43.35201079757085,-65.23054039223625,15.27079963684082,14.309999465942385
